id,label
882,4
883,0
884,3
885,4
886,0
887,6
888,0
889,4
890,2
891,0
892,2
893,3
894,2
895,3
896,4
897,5
898,4
899,0
900,3
901,0
902,4
903,6
904,4
905,4
906,6
907,4
908,3
909,6
910,5
911,6
912,4
913,6
914,2
915,6
916,3
917,3
918,4
919,4
920,3
921,4
922,2
923,4
924,0
925,2
926,3
927,3
928,6
929,4
930,4
931,6
932,0
933,0
934,2
935,3
936,4
937,3
938,3
939,2
940,2
941,3
942,4
943,3
944,4
945,4
946,3
947,3
948,0
949,5
950,4
951,4
952,0
953,4
954,4
955,3
956,4
957,3
958,4
959,1
960,0
961,5
962,3
963,3
964,5
965,6
966,2
967,0
968,3
969,5
970,2
971,3
972,5
973,3
974,4
975,6
976,3
977,2
978,4
979,3
980,6
981,6
982,3
983,0
984,6
985,5
986,6
987,0
988,5
989,3
990,3
991,0
992,0
993,4
994,3
995,3
996,2
997,3
998,5
999,6
1000,0
1001,4
1002,3
1003,6
1004,4
1005,5
1006,4
1007,3
1008,0
1009,4
1010,6
1011,5
1012,0
1013,0
1014,0
1015,3
1016,0
1017,0
1018,4
1019,4
1020,3
1021,5
1022,3
1023,6
1024,5
1025,6
1026,1
1027,0
1028,3
1029,0
1030,5
1031,5
1032,3
1033,3
1034,5
1035,0
1036,6
1037,2
1038,3
1039,3
1040,2
1041,2
1042,4
1043,3
1044,3
1045,3
1046,4
1047,6
1048,3
1049,0
1050,2
1051,0
1052,0
1053,4
1054,0
1055,3
1056,0
1057,6
1058,6
1059,4
1060,3
1061,3
1062,0
1063,4
1064,6
1065,0
1066,6
1067,4
1068,6
1069,0
1070,3
1071,3
1072,2
1073,2
1074,3
1075,3
1076,5
1077,4
1078,6
1079,4
1080,3
1081,4
1082,5
1083,6
1084,3
1085,5
1086,0
1087,0
1088,6
1089,2
1090,2
1091,0
1092,3
1093,3
1094,2
1095,6
1096,3
1097,3
1098,3
1099,5
1100,0
1101,2
1102,6
1103,5
1104,5
1105,5
1106,0
1107,0
1108,6
1109,3
1110,3
1111,5
1112,2
1113,3
1114,0
1115,5
1116,3
1117,2
1118,3
1119,3
1120,3
1121,6
1122,0
1123,3
1124,3
1125,4
1126,0
1127,1
1128,0
1129,4
1130,5
1131,6
1132,6
1133,4
1134,6
1135,5
1136,3
1137,5
1138,5
1139,2
1140,6
1141,4
1142,5
1143,2
1144,6
1145,6
1146,4
1147,6
1148,3
1149,4
1150,5
1151,4
1152,2
1153,5
1154,4
1155,3
1156,5
1157,4
1158,3
1159,5
1160,0
1161,2
1162,5
1163,4
1164,4
1165,4
1166,4
1167,5
1168,4
1169,4
1170,6
1171,2
1172,0
1173,0
1174,4
1175,0
1176,2
1177,3
1178,0
1179,3
1180,0
1181,0
1182,0
1183,0
1184,4
1185,3
1186,5
1187,0
1188,4
1189,5
1190,2
1191,6
1192,4
1193,6
1194,6
1195,4
1196,5
1197,0
1198,4
1199,0
1200,3
1201,6
1202,0
1203,4
1204,3
1205,6
1206,4
1207,6
1208,2
1209,2
1210,4
1211,6
1212,0
1213,0
1214,0
1215,6
1216,6
1217,4
1218,6
1219,4
1220,2
1221,6
1222,0
1223,0
1224,4
1225,4
1226,2
1227,3
1228,6
1229,3
1230,2
1231,6
1232,5
1233,0
1234,5
1235,2
1236,6
1237,5
1238,4
1239,2
1240,0
1241,6
1242,5
1243,2
1244,4
1245,0
1246,6
1247,3
1248,5
1249,4
1250,4
1251,2
1252,6
1253,6
1254,6
1255,4
1256,0
1257,0
1258,5
1259,0
1260,6
1261,6
1262,2
1263,2
1264,4
1265,2
1266,0
1267,6
1268,0
1269,4
1270,3
1271,3
1272,3
1273,4
1274,0
1275,4
1276,3
1277,4
1278,3
1279,0
1280,6
1281,0
1282,0
1283,0
1284,5
1285,2
1286,4
1287,5
1288,3
1289,5
1290,1
1291,4
1292,6
1293,3
1294,4
1295,6
1296,4
1297,4
1298,3
1299,0
1300,0
1301,1
1302,6
1303,0
1304,0
1305,5
1306,6
1307,3
1308,3
1309,3
1310,0
1311,6
1312,3
1313,0
1314,5
1315,0
1316,4
1317,0
1318,3
1319,0
1320,0
1321,6
1322,0
1323,2
1324,3
1325,4
1326,0
1327,3
1328,2
1329,0
1330,0
1331,6
1332,2
1333,0
1334,3
1335,3
1336,5
1337,5
1338,3
1339,0
1340,4
1341,0
1342,1
1343,4
1344,0
1345,6
1346,0
1347,3
1348,3
1349,6
1350,4
1351,2
1352,0
1353,4
1354,3
1355,0
1356,6
1357,6
1358,5
1359,5
1360,2
1361,4
1362,3
1363,0
1364,0
1365,5
1366,4
1367,6
1368,4
1369,3
1370,3
1371,3
1372,4
1373,3
1374,4
1375,0
1376,3
1377,6
1378,3
1379,2
1380,6
1381,1
1382,0
1383,3
1384,4
1385,2
1386,4
1387,4
1388,2
1389,4
1390,2
1391,4
1392,3
1393,0
1394,5
1395,0
1396,5
1397,3
1398,6
1399,5
1400,4
1401,3
1402,0
1403,2
1404,5
1405,2
1406,6
1407,3
1408,6
1409,3
1410,3
1411,6
1412,2
1413,5
1414,0
1415,2
1416,3
1417,3
1418,3
1419,3
1420,6
1421,0
1422,5
1423,4
1424,3
1425,2
1426,6
1427,2
1428,0
1429,5
1430,0
1431,6
1432,6
1433,4
1434,0
1435,0
1436,6
1437,4
1438,5
1439,4
1440,6
1441,6
1442,4
1443,3
1444,0
1445,4
1446,4
1447,3
1448,3
1449,5
1450,4
1451,3
1452,0
1453,3
1454,0
1455,4
1456,0
1457,3
1458,5
1459,3
1460,3
1461,3
1462,5
1463,6
1464,3
1465,4
1466,5
1467,4
1468,6
1469,0
1470,3
1471,3
1472,4
1473,4
1474,3
1475,3
1476,3
1477,4
1478,3
1479,6
1480,3
1481,0
1482,5
1483,6
1484,3
1485,0
1486,3
1487,3
1488,3
1489,0
1490,3
1491,3
1492,6
1493,4
1494,6
1495,0
1496,6
1497,3
1498,0
1499,0
1500,2
1501,2
1502,6
1503,4
1504,3
1505,4
1506,4
1507,3
1508,6
1509,5
1510,3
1511,4
1512,4
1513,0
1514,0
1515,3
1516,4
1517,1
1518,6
1519,4
1520,4
1521,3
1522,6
1523,3
1524,2
1525,0
1526,4
1527,4
1528,4
1529,4
1530,6
1531,5
1532,4
1533,3
1534,3
1535,6
1536,6
1537,0
1538,3
1539,5
1540,1
1541,0
1542,3
1543,5
1544,5
1545,4
1546,4
1547,6
1548,2
1549,4
1550,4
1551,5
1552,4
1553,4
1554,4
1555,0
1556,3
1557,0
1558,3
1559,4
1560,6
1561,4
1562,0
1563,6
1564,0
1565,4
1566,6
1567,4
1568,3
1569,5
1570,6
1571,3
1572,6
1573,0
1574,5
1575,6
1576,4
1577,0
1578,6
1579,0
1580,3
1581,0
1582,0
1583,2
1584,4
1585,3
1586,4
1587,0
1588,6
1589,6
1590,4
1591,2
1592,5
1593,6
1594,4
1595,3
1596,0
1597,3
1598,6
1599,3
1600,6
1601,3
1602,4
1603,3
1604,3
1605,2
1606,0
1607,5
1608,0
1609,4
1610,3
1611,2
1612,6
1613,0
1614,0
1615,0
1616,4
1617,0
1618,0
1619,3
1620,3
1621,4
1622,5
1623,1
1624,4
1625,3
1626,3
1627,5
1628,3
1629,5
1630,6
1631,4
1632,5
1633,2
1634,6
1635,4
1636,6
1637,0
1638,5
1639,2
1640,3
1641,1
1642,6
1643,0
1644,0
1645,3
1646,0
1647,4
1648,3
1649,0
1650,3
1651,3
1652,6
1653,3
1654,3
1655,0
1656,5
1657,3
1658,6
1659,6
1660,6
1661,5
1662,5
1663,5
1664,6
1665,5
1666,1
1667,2
1668,0
1669,5
1670,5
1671,6
1672,2
1673,5
1674,5
1675,4
1676,3
1677,4
1678,0
1679,3
1680,6
1681,0
1682,3
1683,3
1684,0
1685,3
1686,3
1687,3
1688,2
1689,3
1690,4
1691,4
1692,0
1693,6
1694,4
1695,6
1696,3
1697,2
1698,3
1699,4
1700,3
1701,0
1702,3
1703,6
1704,3
1705,6
1706,4
1707,6
1708,3
1709,4
1710,3
1711,6
1712,4
1713,6
1714,4
1715,0
1716,2
1717,3
1718,0
1719,6
1720,6
1721,6
1722,4
1723,0
1724,4
1725,6
1726,4
1727,0
1728,2
1729,0
1730,6
1731,4
1732,3
1733,0
1734,4
1735,5
1736,4
1737,6
1738,5
1739,0
1740,3
1741,5
1742,0
1743,5
1744,6
1745,4
1746,4
1747,5
1748,0
1749,4
1750,3
1751,0
1752,6
1753,3
1754,0
1755,5
1756,4
1757,0
1758,6
1759,1
1760,0
1761,4
1762,2
1763,5
1764,3
1765,6
1766,2
1767,0
1768,1
1769,2
1770,3
1771,6
1772,4
1773,2
1774,0
1775,0
1776,0
1777,2
1778,0
1779,4
1780,6
1781,4
1782,6
1783,5
1784,3
1785,0
1786,4
1787,3
1788,2
1789,3
1790,5
1791,5
1792,6
1793,3
1794,6
1795,6
1796,3
1797,3
1798,5
1799,3
1800,4
1801,3
1802,5
1803,0
1804,4
1805,4
1806,3
1807,0
1808,4
1809,0
1810,4
1811,6
1812,4
1813,5
1814,4
1815,4
1816,6
1817,4
1818,3
1819,5
1820,4
1821,0
1822,4
1823,6
1824,2
1825,0
1826,2
1827,5
1828,4
1829,3
1830,4
1831,6
1832,3
1833,5
1834,3
1835,3
1836,2
1837,6
1838,3
1839,3
1840,4
1841,2
1842,3
1843,4
1844,3
1845,4
1846,3
1847,4
1848,6
1849,3
1850,2
1851,4
1852,4
1853,0
1854,4
1855,5
1856,3
1857,3
1858,2
1859,5
1860,4
1861,3
1862,4
1863,3
1864,0
1865,3
1866,3
1867,0
1868,0
1869,3
1870,3
1871,3
1872,6
1873,4
1874,5
1875,2
1876,3
1877,3
1878,3
1879,3
1880,3
1881,4
1882,2
1883,2
1884,3
1885,6
1886,3
1887,5
1888,2
1889,4
1890,0
1891,3
1892,6
1893,6
1894,4
1895,3
1896,2
1897,4
1898,3
1899,4
1900,2
1901,0
1902,3
1903,3
1904,5
1905,4
1906,6
1907,4
1908,4
1909,4
1910,5
1911,5
1912,3
1913,3
1914,6
1915,0
1916,6
1917,4
1918,0
1919,0
1920,0
1921,5
1922,5
1923,3
1924,6
1925,3
1926,4
1927,6
1928,3
1929,6
1930,4
1931,3
1932,3
1933,0
1934,2
1935,3
1936,0
1937,3
1938,5
1939,6
1940,6
1941,3
1942,4
1943,4
1944,3
1945,0
1946,2
1947,6
1948,2
1949,3
1950,3
1951,5
1952,0
1953,4
1954,4
1955,0
1956,3
1957,0
1958,0
1959,3
1960,0
1961,6
1962,3
1963,2
1964,4
1965,4
1966,6
1967,3
1968,6
1969,6
1970,4
1971,4
1972,4
1973,5
1974,0
1975,0
1976,6
1977,0
1978,5
1979,3
1980,3
1981,5
1982,3
1983,3
1984,0
1985,4
1986,3
1987,3
1988,0
1989,2
1990,2
1991,3
1992,3
1993,3
1994,0
1995,3
1996,6
1997,3
1998,4
1999,0
2000,4
2001,3
2002,0
2003,4
2004,0
2005,0
2006,5
2007,2
2008,3
2009,4
2010,5
2011,3
2012,6
2013,0
2014,3
2015,0
2016,3
2017,3
2018,3
2019,3
2020,4
2021,3
2022,6
2023,0
2024,0
2025,5
2026,4
2027,6
2028,3
2029,5
2030,6
2031,4
2032,3
2033,3
2034,6
2035,4
2036,2
2037,4
2038,6
2039,0
2040,5
2041,3
2042,3
2043,0
2044,0
2045,3
2046,0
2047,3
2048,3
2049,4
2050,5
2051,3
2052,3
2053,6
2054,3
2055,0
2056,6
2057,6
2058,0
2059,0
2060,5
2061,6
2062,2
2063,3
2064,0
2065,5
2066,3
2067,6
2068,3
2069,4
2070,2
2071,3
2072,5
2073,3
2074,3
2075,3
2076,3
2077,4
2078,4
2079,5
2080,4
2081,3
2082,6
2083,2
2084,3
2085,6
2086,5
2087,0
2088,0
2089,3
2090,6
2091,0
2092,5
2093,3
2094,3
2095,6
2096,5
2097,3
2098,4
2099,0
2100,5
2101,6
2102,6
2103,6
2104,3
2105,0
2106,5
2107,4
2108,3
2109,0
2110,0
2111,6
2112,6
2113,4
2114,2
2115,6
2116,6
2117,4
2118,3
2119,3
2120,3
2121,6
2122,6
2123,3
2124,0
2125,4
2126,3
2127,3
2128,6
2129,5
2130,5
2131,6
2132,4
2133,4
2134,3
2135,4
2136,4
2137,2
2138,0
2139,4
2140,5
2141,1
2142,6
2143,3
2144,6
2145,0
2146,6
2147,4
2148,0
2149,3
2150,3
2151,6
2152,2
2153,4
2154,5
2155,5
2156,0
2157,5
2158,4
2159,6
2160,5
2161,0
2162,0
2163,5
2164,2
2165,6
2166,5
2167,5
2168,4
2169,0
2170,3
2171,3
2172,3
2173,3
2174,6
2175,4
2176,0
2177,3
2178,2
2179,0
2180,0
2181,3
2182,6
2183,4
2184,4
2185,6
2186,3
2187,6
2188,4
2189,2
2190,4
2191,3
2192,6
2193,6
2194,4
2195,3
2196,0
2197,4
2198,3
2199,0
2200,3
2201,3
2202,3
2203,2
2204,5
2205,6
2206,3
2207,0
2208,0
2209,6
2210,4
2211,6
2212,4
2213,6
2214,3
2215,3
2216,5
2217,0
2218,3
2219,4
2220,0
2221,2
2222,4
2223,1
2224,3
2225,3
2226,2
2227,3
2228,1
2229,3
2230,0
2231,6
2232,4
2233,0
2234,4
2235,6
2236,5
2237,4
2238,2
2239,0
2240,0
2241,3
2242,3
2243,5
2244,5
2245,4
2246,3
2247,4
2248,3
2249,5
2250,0
2251,3
2252,2
2253,6
2254,0
2255,0
2256,0
2257,4
2258,2
2259,5
2260,2
2261,3
2262,2
2263,3
2264,0
2265,0
2266,0
2267,4
2268,6
2269,3
2270,0
2271,3
2272,0
2273,3
2274,5
2275,3
2276,3
2277,6
2278,2
2279,6
2280,0
2281,5
2282,4
2283,6
2284,3
2285,5
2286,5
2287,6
2288,2
2289,6
2290,6
2291,3
2292,0
2293,0
2294,4
2295,0
2296,3
2297,4
2298,3
2299,5
2300,1
2301,4
2302,4
2303,5
2304,6
2305,4
2306,4
2307,6
2308,2
2309,4
2310,3
2311,5
2312,4
2313,3
2314,0
2315,3
2316,5
2317,6
2318,3
2319,4
2320,3
2321,3
2322,5
2323,5
2324,0
2325,4
2326,0
2327,5
2328,0
2329,0
2330,2
2331,0
2332,3
2333,0
2334,2
2335,0
2336,3
2337,0
2338,0
2339,6
2340,0
2341,4
2342,0
2343,0
2344,4
2345,3
2346,5
2347,3
2348,3
2349,4
2350,4
2351,4
2352,0
2353,4
2354,6
2355,4
2356,5
2357,0
2358,0
2359,2
2360,2
2361,4
2362,4
2363,0
2364,0
2365,3
2366,6
2367,2
2368,0
2369,6
2370,2
2371,2
2372,0
2373,5
2374,4
2375,4
2376,3
2377,3
2378,4
2379,0
2380,3
2381,4
2382,3
2383,5
2384,1
2385,3
2386,3
2387,6
2388,3
2389,6
2390,6
2391,0
2392,3
2393,6
2394,3
2395,0
2396,3
2397,3
2398,3
2399,4
2400,5
2401,3
2402,3
2403,3
2404,3
2405,0
2406,4
2407,6
2408,2
2409,2
2410,3
2411,2
2412,6
2413,5
2414,3
2415,0
2416,2
2417,6
2418,2
2419,0
2420,3
2421,0
2422,4
2423,4
2424,5
2425,4
2426,0
2427,2
2428,2
2429,2
2430,4
2431,4
2432,6
2433,0
2434,6
2435,0
2436,4
2437,2
2438,3
2439,3
2440,3
2441,0
2442,3
2443,4
2444,4
2445,4
2446,1
2447,2
2448,6
2449,0
2450,3
2451,6
2452,6
2453,3
2454,3
2455,3
2456,3
2457,0
2458,5
2459,0
2460,6
2461,6
2462,4
2463,3
2464,4
2465,3
2466,3
2467,0
2468,6
2469,0
2470,4
2471,6
2472,3
2473,4
2474,6
2475,4
2476,5
2477,0
2478,2
2479,2
2480,6
2481,6
2482,0
2483,2
2484,3
2485,6
2486,4
2487,3
2488,3
2489,0
2490,3
2491,3
2492,0
2493,2
2494,3
2495,6
2496,3
2497,4
2498,3
2499,4
2500,3
2501,4
2502,4
2503,5
2504,3
2505,6
2506,0
2507,4
2508,6
2509,6
2510,0
2511,5
2512,5
2513,3
2514,5
2515,6
2516,5
2517,4
2518,3
2519,0
2520,5
2521,4
2522,3
2523,2
2524,2
2525,0
2526,2
2527,6
2528,0
2529,5
2530,5
2531,0
2532,4
2533,3
2534,3
2535,0
2536,0
2537,3
2538,3
2539,0
2540,3
2541,3
2542,3
2543,0
2544,5
2545,4
2546,2
2547,2
2548,4
2549,5
2550,3
2551,3
2552,4
2553,5
2554,6
2555,3
2556,6
2557,3
2558,6
2559,0
2560,3
2561,2
2562,2
2563,6
2564,3
2565,5
2566,4
2567,5
2568,3
2569,4
2570,0
2571,4
2572,0
2573,4
2574,3
2575,2
2576,0
2577,4
2578,3
2579,0
2580,4
2581,5
2582,4
2583,6
2584,4
2585,5
2586,3
2587,0
2588,5
2589,0
2590,6
2591,5
2592,1
2593,3
2594,3
2595,3
2596,3
2597,2
2598,3
2599,4
2600,6
2601,0
2602,6
2603,5
2604,0
2605,3
2606,5
2607,0
2608,3
2609,3
2610,5
2611,4
2612,4
2613,3
2614,0
2615,3
2616,0
2617,5
2618,1
2619,4
2620,4
2621,3
2622,6
2623,6
2624,3
2625,3
2626,3
2627,5
2628,4
2629,5
2630,2
2631,2
2632,4
2633,0
2634,0
2635,6
2636,4
2637,0
2638,4
2639,5
2640,3
2641,0
2642,3
2643,4
2644,6
2645,0
2646,5
2647,0
2648,4
2649,0
2650,5
2651,0
2652,2
2653,4
2654,2
2655,3
2656,6
2657,5
2658,3
2659,4
2660,4
2661,0
2662,6
2663,4
2664,0
2665,3
2666,4
2667,4
2668,3
2669,0
2670,2
2671,3
2672,0
2673,6
2674,4
2675,4
2676,4
2677,6
2678,3
2679,6
2680,3
2681,4
2682,3
2683,2
2684,3
2685,5
2686,4
2687,5
2688,0
2689,4
2690,3
2691,0
2692,3
2693,4
2694,3
2695,4
2696,3
2697,2
2698,3
2699,3
2700,0
2701,6
2702,4
2703,3
2704,2
2705,5
2706,0
2707,6
2708,4
2709,6
2710,4
2711,3
2712,3
2713,4
2714,2
2715,5
2716,5
2717,4
2718,5
2719,4
2720,0
2721,2
2722,1
2723,3
2724,4
2725,3
2726,3
2727,0
2728,6
2729,3
2730,3
2731,0
2732,4
2733,3
2734,3
2735,2
2736,0
2737,3
2738,4
2739,2
2740,5
2741,3
2742,5
2743,3
2744,4
2745,6
2746,2
2747,0
2748,5
2749,6
2750,0
2751,2
2752,6
2753,2
2754,3
2755,4
2756,2
2757,1
2758,0
2759,0
2760,3
2761,5
2762,3
2763,5
2764,4
2765,0
2766,4
2767,0
2768,4
2769,3
2770,2
2771,0
2772,0
2773,2
2774,4
2775,5
2776,0
2777,5
2778,3
2779,3
2780,4
2781,5
2782,3
2783,6
2784,0
2785,5
2786,0
2787,3
2788,0
2789,6
2790,3
2791,0
2792,0
2793,6
2794,0
2795,3
2796,4
2797,4
2798,2
2799,3
2800,6
2801,6
2802,3
2803,3
2804,6
2805,2
2806,5
2807,4
2808,6
2809,0
2810,6
2811,4
2812,0
2813,5
2814,4
2815,6
2816,2
2817,0
2818,3
2819,6
2820,3
2821,0
2822,0
2823,2
2824,3
2825,2
2826,3
2827,4
2828,4
2829,2
2830,6
2831,0
2832,6
2833,3
2834,5
2835,5
2836,6
2837,4
2838,0
2839,3
2840,5
2841,3
2842,5
2843,1
2844,4
2845,3
2846,6
2847,4
2848,3
2849,5
2850,6
2851,4
2852,2
2853,5
2854,4
2855,0
2856,6
2857,3
2858,2
2859,4
2860,6
2861,4
2862,4
2863,2
2864,2
2865,4
2866,4
2867,0
2868,4
2869,0
2870,0
2871,0
2872,3
2873,3
2874,3
2875,3
2876,3
2877,0
2878,2
2879,0
2880,3
2881,0
2882,3
2883,3
2884,1
2885,5
2886,2
2887,5
2888,0
2889,6
2890,3
2891,0
2892,1
2893,3
2894,2
2895,2
2896,4
2897,2
2898,3
2899,6
2900,3
2901,4
2902,4
2903,4
2904,3
2905,0
2906,0
2907,5
2908,4
2909,4
2910,4
2911,4
2912,5
2913,4
2914,5
2915,3
2916,4
2917,4
2918,3
2919,6
2920,3
2921,6
2922,4
2923,3
2924,3
2925,0
2926,3
2927,0
2928,0
2929,3
2930,2
2931,3
2932,6
2933,3
2934,4
2935,0
2936,6
2937,3
2938,4
2939,6
2940,4
2941,0
2942,6
2943,3
2944,0
2945,4
2946,6
2947,3
2948,5
2949,3
2950,0
2951,2
2952,6
2953,3
2954,2
2955,0
2956,6
2957,3
2958,3
2959,4
2960,3
2961,3
2962,2
2963,4
2964,3
2965,3
2966,6
2967,4
2968,0
2969,4
2970,3
2971,4
2972,4
2973,5
2974,3
2975,6
2976,3
2977,6
2978,3
2979,4
2980,6
2981,2
2982,0
2983,6
2984,2
2985,3
2986,0
2987,0
2988,0
2989,3
2990,0
2991,3
2992,4
2993,3
2994,3
2995,3
2996,3
2997,6
