id,label
65093,0
65094,1
65095,1
65096,0
65097,1
65098,0
65099,1
65100,1
65101,0
65102,0
65103,1
65104,0
65105,1
65106,1
65107,1
65108,1
65109,0
65110,1
65111,0
65112,1
65113,1
65114,1
65115,0
65116,0
65117,0
65118,0
65119,1
65120,1
65121,0
65122,1
65123,0
65124,0
65125,1
65126,0
65127,0
65128,0
65129,0
65130,0
65131,0
65132,0
65133,0
65134,1
65135,1
65136,0
65137,1
65138,1
65139,0
65140,0
65141,1
65142,0
65143,1
65144,0
65145,1
65146,1
65147,0
65148,0
65149,1
65150,0
65151,1
65152,1
65153,1
65154,0
65155,0
65156,0
65157,1
65158,0
65159,0
65160,1
65161,0
65162,0
65163,1
65164,1
65165,0
65166,1
65167,1
65168,1
65169,0
65170,0
65171,1
65172,1
65173,1
65174,0
65175,1
65176,1
65177,1
65178,0
65179,1
65180,0
65181,0
65182,0
65183,1
65184,0
65185,0
65186,0
65187,1
65188,1
65189,1
65190,1
65191,0
65192,1
65193,1
65194,0
65195,1
65196,0
65197,1
65198,0
65199,0
65200,1
65201,1
65202,0
65203,0
65204,1
65205,0
65206,1
65207,1
65208,0
65209,1
65210,1
65211,1
65212,1
65213,1
65214,0
65215,1
65216,0
65217,1
65218,1
65219,1
65220,1
65221,1
65222,0
65223,1
65224,0
65225,1
65226,1
65227,0
65228,0
65229,0
65230,0
65231,0
65232,1
65233,1
65234,0
65235,1
65236,1
65237,0
65238,1
65239,1
65240,0
65241,0
65242,1
65243,1
65244,1
65245,0
65246,0
65247,0
65248,0
65249,1
65250,1
65251,1
65252,0
65253,1
65254,1
65255,1
65256,0
65257,0
65258,0
65259,0
65260,0
65261,1
65262,0
65263,0
65264,1
65265,0
65266,0
65267,1
65268,0
65269,0
65270,0
65271,0
65272,0
65273,1
65274,1
65275,0
65276,1
65277,0
65278,0
65279,0
65280,0
65281,1
65282,0
65283,0
65284,1
65285,0
65286,0
65287,1
65288,0
65289,0
65290,0
65291,1
65292,0
65293,0
65294,0
65295,1
65296,0
65297,0
65298,0
65299,0
65300,1
65301,0
65302,0
65303,1
65304,0
65305,1
65306,1
65307,1
65308,0
65309,1
65310,0
65311,0
65312,0
65313,1
65314,1
65315,0
65316,0
65317,1
65318,1
65319,1
65320,1
65321,1
65322,1
65323,0
65324,0
65325,1
65326,1
65327,1
65328,0
65329,1
65330,0
65331,0
65332,1
65333,1
65334,0
65335,0
65336,1
65337,0
65338,1
65339,1
65340,0
65341,1
65342,1
65343,1
65344,1
65345,0
65346,1
65347,1
65348,1
65349,1
65350,0
65351,0
65352,0
65353,0
65354,1
65355,0
65356,0
65357,1
65358,0
65359,1
65360,0
65361,0
65362,0
65363,0
65364,1
65365,0
65366,1
65367,1
65368,1
65369,0
65370,1
65371,0
65372,1
65373,0
65374,1
65375,1
65376,1
65377,0
65378,1
65379,1
65380,0
65381,1
65382,1
65383,0
65384,0
65385,0
65386,1
65387,1
65388,1
65389,0
65390,1
65391,1
65392,1
65393,0
65394,1
65395,1
65396,0
65397,0
65398,1
65399,0
65400,0
65401,0
65402,1
65403,1
65404,1
65405,0
65406,0
65407,1
65408,1
65409,1
65410,0
65411,1
65412,1
65413,0
65414,0
65415,1
65416,0
65417,1
65418,1
65419,1
65420,1
65421,0
65422,1
65423,1
65424,1
65425,1
65426,1
65427,1
65428,1
65429,1
65430,1
65431,1
65432,1
65433,1
65434,1
65435,0
65436,0
65437,0
65438,1
65439,1
65440,1
65441,0
65442,1
65443,0
65444,0
65445,1
65446,0
65447,0
65448,0
65449,0
65450,1
65451,1
65452,1
65453,0
65454,0
65455,1
65456,0
65457,0
65458,1
65459,1
65460,1
65461,0
65462,1
65463,0
65464,0
65465,0
65466,1
65467,1
65468,0
65469,1
65470,1
65471,0
65472,0
65473,0
65474,1
65475,1
65476,0
65477,1
65478,1
65479,1
65480,0
65481,0
65482,1
65483,1
65484,0
65485,0
65486,0
65487,0
65488,1
65489,1
65490,1
65491,1
65492,1
65493,0
65494,0
65495,1
65496,1
65497,0
65498,0
65499,0
65500,1
65501,0
65502,0
65503,0
65504,0
65505,0
65506,1
65507,0
65508,1
65509,1
65510,1
65511,1
65512,0
65513,1
65514,0
65515,1
65516,1
65517,0
65518,1
65519,0
65520,0
65521,0
65522,0
65523,1
65524,1
65525,0
65526,1
65527,0
65528,1
65529,1
65530,1
65531,0
65532,0
65533,0
65534,1
65535,0
65536,0
65537,1
65538,1
65539,0
65540,1
65541,1
65542,0
65543,0
65544,1
65545,0
65546,0
65547,0
65548,1
65549,1
65550,1
65551,1
65552,0
65553,0
65554,0
65555,0
65556,1
65557,0
65558,1
65559,0
65560,0
65561,1
65562,1
65563,1
65564,1
65565,0
65566,1
65567,1
65568,1
65569,0
65570,1
65571,0
65572,0
65573,1
65574,1
65575,0
65576,1
65577,0
65578,0
65579,0
65580,1
65581,0
65582,0
65583,1
65584,1
65585,0
65586,0
65587,1
65588,0
65589,1
65590,0
65591,1
65592,0
65593,1
65594,1
65595,1
65596,0
65597,1
65598,0
65599,1
65600,0
65601,1
65602,0
65603,1
65604,0
65605,0
65606,1
65607,1
65608,0
65609,0
65610,1
65611,1
65612,0
65613,1
65614,1
65615,0
65616,0
65617,0
65618,1
65619,0
65620,1
65621,1
65622,1
65623,1
65624,0
65625,1
65626,0
65627,1
65628,1
65629,1
65630,1
65631,0
65632,1
65633,1
65634,0
65635,0
65636,0
65637,0
65638,0
65639,0
65640,0
65641,0
65642,1
65643,0
65644,1
65645,0
65646,1
65647,1
65648,1
65649,1
65650,1
65651,0
65652,0
65653,1
65654,1
65655,0
65656,1
65657,1
65658,1
65659,0
65660,0
65661,1
65662,0
65663,0
65664,0
65665,0
65666,0
65667,0
65668,0
65669,0
65670,0
65671,0
65672,1
65673,1
65674,0
65675,1
65676,0
65677,1
65678,1
65679,0
65680,1
65681,1
65682,1
65683,1
65684,0
65685,1
65686,0
65687,0
65688,0
65689,0
65690,1
65691,0
65692,0
65693,1
65694,0
65695,1
65696,0
65697,0
65698,1
65699,0
65700,1
65701,1
65702,1
65703,0
65704,0
65705,0
65706,0
65707,0
65708,1
65709,1
65710,1
65711,1
65712,0
65713,0
65714,0
65715,0
65716,0
65717,0
65718,0
65719,0
65720,0
65721,1
65722,1
65723,0
65724,0
65725,0
65726,1
65727,1
65728,0
65729,1
65730,0
65731,1
65732,0
65733,1
65734,0
65735,0
65736,1
65737,0
65738,0
65739,0
65740,0
65741,0
65742,1
65743,1
65744,1
65745,1
65746,0
65747,0
65748,1
65749,1
65750,1
65751,1
65752,1
65753,0
65754,0
65755,0
65756,1
65757,1
65758,1
65759,1
65760,1
65761,0
65762,1
65763,0
65764,1
65765,0
65766,0
65767,0
65768,0
65769,0
65770,0
65771,1
65772,1
65773,1
65774,1
65775,1
65776,1
65777,1
65778,1
65779,1
65780,0
65781,1
65782,0
65783,1
65784,0
65785,1
65786,1
65787,0
65788,1
65789,1
65790,1
65791,0
65792,1
65793,0
65794,1
65795,0
65796,1
65797,0
65798,1
65799,1
65800,0
65801,1
65802,0
65803,1
65804,1
65805,0
65806,0
65807,1
65808,0
65809,1
65810,0
65811,1
65812,0
65813,1
65814,0
65815,0
65816,1
65817,0
65818,0
65819,1
65820,1
65821,1
65822,1
65823,1
65824,1
65825,0
65826,1
65827,1
65828,0
65829,1
65830,0
65831,0
65832,1
65833,1
65834,1
65835,1
65836,0
65837,1
65838,1
65839,0
65840,0
65841,1
65842,0
65843,0
65844,0
65845,1
65846,1
65847,0
65848,0
65849,0
65850,0
65851,1
65852,0
65853,1
65854,0
65855,1
65856,1
65857,1
65858,0
65859,1
65860,0
65861,0
65862,0
65863,0
65864,1
65865,1
65866,1
65867,1
65868,1
65869,1
65870,0
65871,1
65872,0
65873,0
65874,1
65875,0
65876,1
65877,1
65878,0
65879,0
65880,0
65881,0
65882,1
65883,0
65884,0
65885,1
65886,0
65887,0
65888,0
65889,0
65890,1
65891,0
65892,0
65893,0
65894,0
65895,1
65896,1
65897,0
65898,0
65899,1
65900,0
65901,1
65902,1
65903,0
65904,0
65905,1
65906,1
65907,0
65908,1
65909,0
65910,0
65911,1
65912,1
65913,0
65914,0
65915,1
65916,0
65917,0
65918,0
65919,0
65920,0
65921,0
65922,1
65923,0
65924,0
65925,1
65926,1
65927,0
65928,1
65929,1
65930,1
65931,0
65932,1
65933,1
65934,0
65935,1
65936,0
65937,0
65938,0
65939,1
65940,1
65941,1
65942,1
65943,1
65944,1
65945,0
65946,0
65947,1
65948,0
65949,1
65950,0
65951,0
65952,0
65953,0
65954,0
65955,0
65956,1
65957,0
65958,1
65959,0
65960,0
65961,0
65962,0
65963,0
65964,0
65965,1
65966,0
65967,1
65968,1
65969,0
65970,1
65971,1
65972,1
65973,0
65974,0
65975,0
65976,0
65977,1
65978,1
65979,1
65980,1
65981,1
65982,1
65983,1
65984,1
65985,1
65986,1
65987,0
65988,0
65989,0
65990,0
65991,1
65992,1
65993,1
65994,0
65995,0
65996,1
65997,1
65998,0
65999,1
66000,0
66001,1
66002,0
66003,0
66004,0
66005,1
66006,1
66007,0
66008,0
66009,1
66010,1
66011,1
66012,0
66013,0
66014,0
66015,1
66016,0
66017,1
66018,0
66019,0
66020,0
66021,0
66022,0
66023,0
66024,0
66025,1
66026,0
66027,1
66028,1
66029,1
66030,1
66031,1
66032,0
66033,0
66034,1
66035,0
66036,0
66037,0
66038,0
66039,1
66040,1
66041,1
66042,0
66043,1
66044,0
66045,1
66046,1
66047,1
66048,1
66049,1
66050,1
66051,1
66052,1
66053,0
66054,0
66055,1
66056,0
66057,0
66058,0
66059,1
66060,1
66061,0
66062,0
66063,0
66064,0
66065,1
66066,1
66067,1
66068,1
66069,0
66070,1
66071,0
66072,0
66073,1
66074,0
66075,1
66076,0
66077,0
66078,1
66079,0
66080,0
66081,0
66082,0
66083,1
66084,1
66085,1
66086,1
66087,0
66088,0
66089,1
66090,1
66091,0
66092,0
66093,1
66094,1
66095,1
66096,0
66097,1
66098,0
66099,0
66100,1
66101,1
66102,0
66103,1
66104,0
66105,1
66106,0
66107,1
66108,1
66109,0
66110,0
66111,0
66112,1
66113,1
66114,1
66115,0
66116,0
66117,0
66118,0
66119,1
66120,1
66121,0
66122,0
66123,0
66124,1
66125,0
66126,0
66127,1
66128,0
66129,1
66130,0
66131,0
66132,1
66133,0
66134,1
66135,1
66136,1
66137,1
66138,0
66139,1
66140,1
66141,1
66142,0
66143,0
66144,0
66145,1
66146,1
66147,1
66148,1
66149,1
66150,0
66151,1
66152,1
66153,1
66154,0
66155,1
66156,1
66157,1
66158,1
66159,0
66160,1
66161,0
66162,0
66163,0
66164,0
66165,1
66166,0
66167,0
66168,1
66169,0
66170,0
66171,0
66172,1
66173,0
66174,1
66175,0
66176,0
66177,1
66178,0
66179,1
66180,0
66181,1
66182,0
66183,0
66184,0
66185,1
66186,1
66187,0
66188,0
66189,0
66190,1
66191,1
66192,0
66193,0
66194,1
66195,1
66196,0
66197,1
66198,0
66199,0
66200,0
66201,1
66202,1
66203,1
66204,1
66205,1
66206,0
66207,1
66208,0
66209,1
66210,1
66211,0
66212,1
66213,1
66214,0
66215,1
66216,0
66217,0
66218,1
66219,1
66220,1
66221,1
66222,1
66223,1
66224,1
66225,1
66226,1
66227,1
66228,1
66229,0
66230,0
66231,1
66232,1
66233,0
66234,1
66235,1
66236,1
66237,1
66238,1
66239,0
66240,1
66241,1
66242,1
66243,0
66244,1
66245,1
66246,0
66247,1
66248,0
66249,0
66250,0
66251,1
66252,1
66253,1
66254,0
66255,0
66256,0
66257,1
66258,1
66259,1
66260,0
66261,1
66262,1
66263,0
66264,0
66265,1
66266,0
66267,0
66268,1
66269,0
66270,0
66271,1
66272,0
66273,0
66274,0
66275,0
66276,0
66277,1
66278,1
66279,0
66280,0
66281,1
66282,1
66283,0
66284,1
66285,0
66286,0
66287,1
66288,0
66289,0
66290,1
66291,0
66292,1
66293,0
66294,0
66295,1
66296,0
66297,1
66298,1
66299,1
66300,0
66301,1
66302,1
66303,0
66304,1
66305,0
66306,0
66307,0
66308,1
66309,1
66310,0
66311,1
66312,1
66313,0
66314,1
66315,0
66316,0
66317,0
66318,0
66319,0
66320,1
66321,0
66322,1
66323,1
66324,0
66325,1
66326,0
66327,1
66328,1
66329,0
66330,1
66331,1
66332,0
66333,1
66334,0
66335,0
66336,1
66337,1
66338,0
66339,1
66340,0
66341,0
66342,0
66343,0
66344,1
66345,0
66346,1
66347,0
66348,1
66349,0
66350,1
66351,0
66352,0
66353,0
66354,1
66355,1
66356,1
66357,0
66358,1
66359,0
66360,1
66361,1
66362,0
66363,1
66364,1
66365,1
66366,0
66367,0
66368,1
66369,0
66370,1
66371,1
66372,1
66373,0
66374,1
66375,1
66376,0
66377,0
66378,1
66379,0
66380,0
66381,1
66382,0
66383,0
66384,0
66385,1
66386,1
66387,1
66388,1
66389,0
66390,0
66391,1
66392,0
66393,1
66394,0
66395,0
66396,1
66397,0
66398,1
66399,0
66400,0
66401,1
66402,0
66403,0
66404,0
66405,0
66406,1
66407,0
66408,1
66409,0
66410,1
66411,1
66412,0
66413,1
66414,1
66415,1
66416,0
66417,1
66418,1
66419,1
66420,0
66421,1
66422,0
66423,0
66424,1
66425,0
66426,1
66427,1
66428,1
66429,0
66430,0
66431,0
66432,1
66433,1
66434,1
66435,1
66436,1
66437,1
66438,0
66439,0
66440,0
66441,0
66442,0
66443,0
66444,1
66445,1
66446,1
66447,0
66448,1
66449,0
66450,0
66451,0
66452,0
66453,1
66454,1
66455,0
66456,0
66457,0
66458,1
66459,1
66460,0
66461,0
66462,0
66463,1
66464,1
66465,0
66466,0
66467,1
66468,0
66469,0
66470,1
66471,1
66472,1
66473,0
66474,1
66475,1
66476,1
66477,1
66478,1
66479,0
66480,1
66481,1
66482,1
66483,0
66484,0
66485,1
66486,0
66487,1
66488,0
66489,1
66490,1
66491,0
66492,1
66493,0
66494,1
66495,1
66496,0
66497,1
66498,0
66499,1
66500,1
66501,0
66502,1
66503,1
66504,0
66505,1
66506,0
66507,0
66508,0
66509,1
66510,1
66511,1
66512,1
66513,0
66514,0
66515,0
66516,0
66517,0
66518,0
66519,0
66520,0
66521,0
66522,1
66523,0
66524,0
66525,0
66526,1
66527,1
66528,1
66529,0
66530,1
66531,1
66532,0
66533,0
66534,0
66535,1
66536,1
66537,1
66538,0
66539,1
66540,1
66541,0
66542,0
66543,0
66544,1
66545,1
66546,0
66547,1
66548,1
66549,0
66550,1
66551,0
66552,0
66553,1
66554,1
66555,1
66556,1
66557,0
66558,1
66559,1
66560,1
66561,0
66562,1
66563,0
66564,1
66565,1
66566,0
66567,1
66568,0
66569,0
66570,1
66571,1
66572,1
66573,1
66574,0
66575,1
66576,0
66577,0
66578,1
66579,1
66580,0
66581,1
66582,0
66583,0
66584,1
66585,1
66586,0
66587,0
66588,0
66589,0
66590,0
66591,1
66592,0
66593,0
66594,0
66595,0
66596,0
66597,0
66598,1
66599,0
66600,1
66601,0
66602,0
66603,0
66604,0
66605,0
66606,0
66607,1
66608,1
66609,1
66610,1
66611,0
66612,1
66613,1
66614,1
66615,0
66616,1
66617,0
66618,0
66619,1
66620,0
66621,0
66622,1
66623,0
66624,1
66625,1
66626,0
66627,1
66628,1
66629,0
66630,0
66631,0
66632,1
66633,1
66634,1
66635,1
66636,0
66637,0
66638,0
66639,1
66640,1
66641,0
66642,1
66643,0
66644,1
66645,1
66646,0
66647,1
66648,0
66649,1
66650,1
66651,0
66652,1
66653,0
66654,0
66655,0
66656,1
66657,1
66658,1
66659,1
66660,0
66661,1
66662,1
66663,0
66664,1
66665,1
66666,1
66667,1
66668,1
66669,1
66670,0
66671,1
66672,0
66673,0
66674,0
66675,1
66676,1
66677,1
66678,1
66679,0
66680,0
66681,0
66682,1
66683,1
66684,1
66685,1
66686,0
66687,1
66688,0
66689,0
66690,0
66691,1
66692,1
66693,1
66694,1
66695,0
66696,0
66697,0
66698,1
66699,1
66700,0
66701,0
66702,0
66703,0
66704,1
66705,0
66706,1
66707,0
66708,0
66709,1
66710,0
66711,0
66712,0
66713,0
66714,0
66715,1
66716,0
66717,1
66718,0
66719,0
66720,1
66721,1
66722,0
66723,1
66724,1
66725,1
66726,0
66727,0
66728,1
66729,0
66730,0
66731,1
66732,1
66733,0
66734,0
66735,1
66736,1
66737,1
66738,1
66739,0
66740,0
66741,1
66742,0
66743,1
66744,0
66745,0
66746,0
66747,1
66748,0
66749,0
66750,1
66751,1
66752,0
66753,1
66754,1
66755,1
66756,0
66757,1
66758,0
66759,0
66760,1
66761,1
66762,1
66763,1
66764,1
66765,0
66766,1
66767,0
66768,0
66769,0
66770,0
66771,1
66772,1
66773,0
66774,1
66775,1
66776,1
66777,0
66778,0
66779,1
66780,1
66781,0
66782,1
66783,1
66784,0
66785,0
66786,0
66787,1
66788,0
66789,1
66790,1
66791,0
66792,0
66793,0
66794,1
66795,0
66796,1
66797,1
66798,0
66799,0
66800,1
66801,0
66802,0
66803,1
66804,1
66805,1
66806,0
66807,1
66808,0
66809,1
66810,0
66811,0
66812,0
66813,0
66814,0
66815,0
66816,0
66817,1
66818,1
66819,0
66820,0
66821,0
66822,0
66823,0
66824,0
66825,0
66826,1
66827,1
66828,1
66829,0
66830,0
66831,1
66832,1
66833,0
66834,1
66835,1
66836,1
66837,1
66838,0
66839,0
66840,0
66841,1
66842,0
66843,1
66844,0
66845,0
66846,1
66847,0
66848,0
66849,1
66850,1
66851,1
66852,1
66853,0
66854,0
66855,1
66856,1
66857,0
66858,0
66859,0
66860,1
66861,1
66862,0
66863,0
66864,0
66865,0
66866,1
66867,1
66868,0
66869,1
66870,0
66871,0
66872,1
66873,1
66874,0
66875,1
66876,1
66877,0
66878,0
66879,0
66880,0
66881,0
66882,0
66883,1
66884,1
66885,1
66886,0
66887,0
66888,1
66889,1
66890,1
66891,0
66892,1
66893,1
66894,0
66895,0
66896,0
66897,1
66898,0
66899,0
66900,1
66901,0
66902,1
66903,0
66904,0
66905,1
66906,1
66907,0
66908,1
66909,0
66910,1
66911,1
66912,0
66913,1
66914,0
66915,0
66916,1
66917,1
66918,1
66919,1
66920,0
66921,1
66922,1
66923,1
66924,0
66925,0
66926,1
66927,1
66928,0
66929,0
66930,0
66931,1
66932,0
66933,1
66934,1
66935,1
66936,1
66937,0
66938,1
66939,0
66940,0
66941,0
66942,0
66943,0
66944,0
66945,1
66946,0
66947,1
66948,1
66949,1
66950,1
66951,0
66952,0
66953,0
66954,0
66955,1
66956,0
66957,0
66958,0
66959,1
66960,1
66961,1
66962,1
66963,1
66964,1
66965,0
66966,1
66967,1
66968,0
66969,1
66970,1
66971,1
66972,0
66973,1
66974,0
66975,1
66976,0
66977,1
66978,0
66979,0
66980,1
66981,0
66982,0
66983,0
66984,0
66985,0
66986,1
66987,0
66988,0
66989,0
66990,1
66991,1
66992,1
66993,1
66994,0
66995,0
66996,1
66997,1
66998,0
66999,1
67000,1
67001,0
67002,1
67003,0
67004,0
67005,1
67006,0
67007,1
67008,0
67009,1
67010,0
67011,0
67012,1
67013,1
67014,1
67015,0
67016,0
67017,0
67018,0
67019,1
67020,0
67021,0
67022,1
67023,1
67024,0
67025,1
67026,1
67027,0
67028,1
67029,0
67030,0
67031,0
67032,1
67033,0
67034,0
67035,0
67036,0
67037,1
67038,0
67039,1
67040,0
67041,0
67042,1
67043,0
67044,1
67045,1
67046,0
67047,0
67048,1
67049,0
67050,0
67051,0
67052,1
67053,0
67054,0
67055,0
67056,1
67057,0
67058,1
67059,1
67060,1
67061,1
67062,0
67063,1
67064,0
67065,0
67066,1
67067,1
67068,0
67069,1
67070,0
67071,1
67072,1
67073,0
67074,1
67075,1
67076,0
67077,1
67078,1
67079,0
67080,1
67081,0
67082,0
67083,1
67084,1
67085,1
67086,0
67087,0
67088,1
67089,1
67090,0
67091,1
67092,1
67093,0
67094,1
67095,1
67096,0
67097,1
67098,1
67099,0
67100,0
67101,0
67102,1
67103,0
67104,0
67105,1
67106,1
67107,1
67108,1
67109,1
67110,1
67111,0
67112,1
67113,0
67114,0
67115,0
67116,0
67117,0
67118,0
67119,1
67120,1
67121,0
67122,1
67123,1
67124,1
67125,1
67126,0
67127,1
67128,0
67129,1
67130,1
67131,0
67132,0
67133,0
67134,1
67135,0
67136,0
67137,0
67138,1
67139,0
67140,1
67141,1
67142,1
67143,0
67144,0
67145,0
67146,1
67147,0
67148,0
67149,0
67150,0
67151,0
67152,1
67153,1
67154,0
67155,0
67156,0
67157,1
67158,1
67159,1
67160,1
67161,1
67162,1
67163,1
67164,0
67165,1
67166,1
67167,0
67168,0
67169,1
67170,1
67171,0
67172,0
67173,0
67174,0
67175,1
67176,0
67177,0
67178,0
67179,0
67180,0
67181,0
67182,1
67183,0
67184,1
67185,1
67186,1
67187,0
67188,1
67189,1
67190,1
67191,0
67192,1
67193,1
67194,1
67195,0
67196,0
67197,1
67198,0
67199,1
67200,0
67201,1
67202,1
67203,0
67204,1
67205,1
67206,1
67207,1
67208,0
67209,0
67210,0
67211,1
67212,0
67213,0
67214,0
67215,1
67216,1
67217,0
67218,0
67219,0
67220,0
67221,1
67222,0
67223,0
67224,0
67225,1
67226,0
67227,0
67228,1
67229,0
67230,1
67231,0
67232,1
67233,0
67234,0
67235,1
67236,0
67237,1
67238,0
67239,0
67240,0
67241,0
67242,0
67243,0
67244,0
67245,0
67246,0
67247,0
67248,0
67249,1
67250,1
67251,0
67252,1
67253,0
67254,0
67255,1
67256,1
67257,1
67258,0
67259,1
67260,0
67261,0
67262,1
67263,0
67264,1
67265,1
67266,0
67267,0
67268,0
67269,1
67270,1
67271,0
67272,0
67273,0
67274,1
67275,0
67276,1
67277,1
67278,0
67279,1
67280,1
67281,0
67282,1
67283,0
67284,0
67285,0
67286,0
67287,1
67288,0
67289,0
67290,0
67291,0
67292,0
67293,0
67294,1
67295,0
67296,1
67297,1
67298,0
67299,0
67300,1
67301,0
67302,0
67303,1
67304,1
67305,1
67306,0
67307,1
67308,0
67309,0
67310,1
67311,0
67312,1
67313,0
67314,1
67315,0
67316,0
67317,0
67318,0
67319,1
67320,1
67321,1
67322,1
67323,0
67324,1
67325,1
67326,1
67327,0
67328,0
67329,1
67330,0
67331,1
67332,1
67333,0
67334,0
67335,1
67336,0
67337,1
67338,1
67339,1
67340,0
67341,1
67342,0
67343,1
67344,1
67345,1
67346,0
67347,0
67348,1
67349,1
67350,1
67351,0
67352,0
67353,1
67354,0
67355,1
67356,0
67357,1
67358,0
67359,1
67360,1
67361,1
67362,0
67363,1
67364,1
67365,0
67366,1
67367,0
67368,0
67369,1
67370,0
67371,1
67372,0
67373,1
67374,0
67375,1
67376,1
67377,1
67378,0
67379,0
67380,1
67381,1
67382,1
67383,1
67384,0
67385,0
67386,1
67387,0
67388,1
67389,0
67390,1
67391,1
67392,1
67393,0
67394,0
67395,1
67396,1
67397,0
67398,1
67399,1
67400,0
67401,1
67402,0
67403,0
67404,0
67405,0
67406,1
67407,1
67408,1
67409,0
67410,0
67411,0
67412,0
67413,1
67414,1
67415,0
67416,1
67417,1
67418,0
67419,0
67420,0
67421,1
67422,0
67423,1
67424,1
67425,0
67426,1
67427,1
67428,1
67429,1
67430,0
67431,0
67432,0
67433,1
67434,1
67435,0
67436,1
67437,1
67438,1
67439,0
67440,1
67441,0
67442,0
67443,0
67444,1
67445,1
67446,1
67447,1
67448,1
67449,1
67450,0
67451,1
67452,1
67453,1
67454,1
67455,0
67456,0
67457,0
67458,0
67459,0
67460,1
67461,1
67462,1
67463,0
67464,1
67465,1
67466,0
67467,1
67468,1
67469,0
67470,0
67471,0
67472,1
67473,1
67474,1
67475,1
67476,0
67477,1
67478,0
67479,1
67480,0
67481,1
67482,1
67483,1
67484,0
67485,1
67486,1
67487,0
67488,1
67489,1
67490,1
67491,1
67492,1
67493,0
67494,1
67495,0
67496,1
67497,0
67498,0
67499,1
67500,1
67501,1
67502,0
67503,1
67504,1
67505,0
67506,0
67507,1
67508,1
67509,0
67510,0
67511,1
67512,1
67513,1
67514,1
67515,1
67516,0
67517,0
67518,0
67519,0
67520,1
67521,0
67522,1
67523,0
67524,1
67525,0
67526,0
67527,1
67528,1
67529,1
67530,1
67531,0
67532,1
67533,1
67534,0
67535,1
67536,1
67537,0
67538,0
67539,1
67540,1
67541,1
67542,1
67543,0
67544,1
67545,0
67546,0
67547,0
67548,1
67549,1
67550,1
67551,1
67552,1
67553,0
67554,0
67555,0
67556,1
67557,1
67558,0
67559,1
67560,1
67561,1
67562,0
67563,1
67564,1
67565,1
67566,1
67567,0
67568,1
67569,1
67570,1
67571,0
67572,1
67573,0
67574,0
67575,0
67576,0
67577,0
67578,0
67579,1
67580,1
67581,0
67582,1
67583,1
67584,1
67585,0
67586,0
67587,1
67588,0
67589,1
67590,1
67591,1
67592,0
67593,0
67594,1
67595,1
67596,0
67597,1
67598,1
67599,0
67600,0
67601,0
67602,0
67603,1
67604,1
67605,1
67606,0
67607,0
67608,0
67609,1
67610,1
67611,0
67612,1
67613,0
67614,1
67615,1
67616,1
67617,0
67618,0
67619,0
67620,1
67621,0
67622,0
67623,0
67624,0
67625,0
67626,1
67627,1
67628,1
67629,1
67630,1
67631,1
67632,0
67633,0
67634,0
67635,0
67636,1
67637,1
67638,0
67639,0
67640,0
67641,1
67642,0
67643,1
67644,1
67645,0
67646,1
67647,1
67648,1
67649,1
67650,0
67651,1
67652,0
67653,1
67654,0
67655,1
67656,0
67657,1
67658,1
67659,0
67660,0
67661,1
67662,1
67663,0
67664,1
67665,0
67666,0
67667,1
67668,0
67669,0
67670,0
67671,1
67672,1
67673,0
67674,0
67675,1
67676,1
67677,0
67678,0
67679,0
67680,0
67681,1
67682,1
67683,0
67684,0
67685,0
67686,1
67687,0
67688,0
67689,0
67690,1
67691,0
67692,1
67693,0
67694,0
67695,0
67696,1
67697,0
67698,1
67699,1
67700,0
67701,1
67702,1
67703,0
67704,1
67705,0
67706,0
67707,0
67708,0
67709,1
67710,0
67711,0
67712,1
67713,1
67714,1
67715,0
67716,0
67717,0
67718,1
67719,1
67720,1
67721,1
67722,1
67723,1
67724,0
67725,1
67726,0
67727,0
67728,0
67729,1
67730,0
67731,0
67732,0
67733,0
67734,0
67735,0
67736,1
67737,1
67738,0
67739,0
67740,1
67741,0
67742,1
67743,0
67744,1
67745,1
67746,1
67747,1
67748,0
67749,0
67750,1
67751,1
67752,0
67753,1
67754,1
67755,0
67756,1
67757,1
67758,1
67759,0
67760,1
67761,0
67762,0
67763,0
67764,0
67765,0
67766,0
67767,1
67768,0
67769,1
67770,1
67771,1
67772,0
67773,0
67774,1
67775,0
67776,0
67777,0
67778,1
67779,0
67780,1
67781,0
67782,1
67783,0
67784,1
67785,0
67786,1
67787,1
67788,0
67789,1
67790,0
67791,1
67792,1
67793,0
67794,0
67795,0
67796,0
67797,1
67798,1
67799,0
67800,1
67801,0
67802,0
67803,1
67804,0
67805,1
67806,0
67807,0
67808,1
67809,1
67810,1
67811,1
67812,0
67813,1
67814,0
67815,0
67816,0
67817,0
67818,1
67819,1
67820,1
67821,0
67822,1
67823,1
67824,1
67825,0
67826,1
67827,1
67828,1
67829,1
67830,0
67831,1
67832,1
67833,1
67834,1
67835,1
67836,0
67837,0
67838,1
67839,0
67840,0
67841,0
67842,0
67843,0
67844,1
67845,0
67846,0
67847,1
67848,1
67849,1
67850,0
67851,1
67852,0
67853,1
67854,0
67855,0
67856,1
67857,0
67858,1
67859,0
67860,1
67861,0
67862,0
67863,0
67864,0
67865,0
67866,0
67867,1
67868,1
67869,0
67870,1
67871,1
67872,0
67873,0
67874,1
67875,0
67876,0
67877,1
67878,1
67879,0
67880,0
67881,0
67882,0
67883,0
67884,1
67885,0
67886,0
67887,1
67888,1
67889,1
67890,1
67891,0
